263.697743638, -37
263.697743638, -48
263.697743638, -36
263.697743638, -37
263.697743638, -47
263.697743638, -36
263.697743638, -38
263.697743638, -41
263.697743638, -36
263.697743638, -38
263.697743638, -38
263.697743638, -32
263.697743638, -40
263.697743638, -35
263.697743638, -36
263.697743638, -42
263.697743638, -33
263.697743638, -36
263.697743638, -45
263.697743638, -36
263.697743638, -36
263.697743638, -48
263.697743638, -35
263.697743638, -35
263.697743638, -47
263.697743638, -36
263.697743638, -36
263.697743638, -43
263.697743638, -38
263.697743638, -35
263.697743638, -45
263.697743638, -38
263.697743638, -35
263.697743638, -44
263.697743638, -36
263.697743638, -37
263.697743638, -43
263.697743638, -35
263.697743638, -35
263.697743638, -46
263.697743638, -37
263.697743638, -36
263.697743638, -38
263.697743638, -34
263.697743638, -35
263.697743638, -38
263.697743638, -34
263.697743638, -41
263.697743638, -34
263.697743638, -35
543.834993357, -43
543.834993357, -42
543.834993357, -53
543.834993357, -43
543.834993357, -43
543.834993357, -49
543.834993357, -46
543.834993357, -40
543.834993357, -47
543.834993357, -49
543.834993357, -40
543.834993357, -44
543.834993357, -46
543.834993357, -44
543.834993357, -43
543.834993357, -44
543.834993357, -47
543.834993357, -42
543.834993357, -50
543.834993357, -43
543.834993357, -40
543.834993357, -55
543.834993357, -43
543.834993357, -40
543.834993357, -56
543.834993357, -42
543.834993357, -41
543.834993357, -54
543.834993357, -43
543.834993357, -50
543.834993357, -49
543.834993357, -45
543.834993357, -56
543.834993357, -45
543.834993357, -51
543.834993357, -47
543.834993357, -43
543.834993357, -59
543.834993357, -47
543.834993357, -40
543.834993357, -50
543.834993357, -45
543.834993357, -46
543.834993357, -50
543.834993357, -50
543.834993357, -54
543.834993357, -49
543.834993357, -54
543.834993357, -44
543.834993357, -45
383.349057649, -51
383.349057649, -48
383.349057649, -41
383.349057649, -41
383.349057649, -48
383.349057649, -42
383.349057649, -49
383.349057649, -48
383.349057649, -41
383.349057649, -49
383.349057649, -48
383.349057649, -40
383.349057649, -44
383.349057649, -50
383.349057649, -41
383.349057649, -43
383.349057649, -56
383.349057649, -40
383.349057649, -40
383.349057649, -43
383.349057649, -45
383.349057649, -41
383.349057649, -38
383.349057649, -44
383.349057649, -40
383.349057649, -39
383.349057649, -42
383.349057649, -40
383.349057649, -38
383.349057649, -44
383.349057649, -41
383.349057649, -37
383.349057649, -42
383.349057649, -42
383.349057649, -39
383.349057649, -43
383.349057649, -41
383.349057649, -37
383.349057649, -47
383.349057649, -43
383.349057649, -36
383.349057649, -49
383.349057649, -49
383.349057649, -37
383.349057649, -47
383.349057649, -41
383.349057649, -45
383.349057649, -45
383.349057649, -40
383.349057649, -51
596.440692777, -53
596.440692777, -45
596.440692777, -42
596.440692777, -47
596.440692777, -42
596.440692777, -43
596.440692777, -45
596.440692777, -43
596.440692777, -47
596.440692777, -43
596.440692777, -51
596.440692777, -48
596.440692777, -43
596.440692777, -48
596.440692777, -41
596.440692777, -47
596.440692777, -48
596.440692777, -41
596.440692777, -44
596.440692777, -47
596.440692777, -46
596.440692777, -43
596.440692777, -50
596.440692777, -40
596.440692777, -45
596.440692777, -59
596.440692777, -40
596.440692777, -45
596.440692777, -56
596.440692777, -43
596.440692777, -49
596.440692777, -56
596.440692777, -45
596.440692777, -47
596.440692777, -45
596.440692777, -49
596.440692777, -50
596.440692777, -46
596.440692777, -56
596.440692777, -50
596.440692777, -59
596.440692777, -49
596.440692777, -43
596.440692777, -56
596.440692777, -47
596.440692777, -51
596.440692777, -49
596.440692777, -46
596.440692777, -55
596.440692777, -49
437.922938426, -47
437.922938426, -47
437.922938426, -41
437.922938426, -47
437.922938426, -48
437.922938426, -40
437.922938426, -48
437.922938426, -44
437.922938426, -42
437.922938426, -47
437.922938426, -43
437.922938426, -44
437.922938426, -46
437.922938426, -44
437.922938426, -45
437.922938426, -45
437.922938426, -46
437.922938426, -50
437.922938426, -44
437.922938426, -42
437.922938426, -46
437.922938426, -43
437.922938426, -44
437.922938426, -44
437.922938426, -43
437.922938426, -47
437.922938426, -43
437.922938426, -44
437.922938426, -48
437.922938426, -43
437.922938426, -41
437.922938426, -52
437.922938426, -49
437.922938426, -41
437.922938426, -49
437.922938426, -48
437.922938426, -40
437.922938426, -50
437.922938426, -57
437.922938426, -40
437.922938426, -49
437.922938426, -59
437.922938426, -49
437.922938426, -43
437.922938426, -50
437.922938426, -42
437.922938426, -52
437.922938426, -49
437.922938426, -44
437.922938426, -51
294.646398247, -38
294.646398247, -54
294.646398247, -45
294.646398247, -41
294.646398247, -45
294.646398247, -54
294.646398247, -40
294.646398247, -48
294.646398247, -44
294.646398247, -43
294.646398247, -37
294.646398247, -44
294.646398247, -42
294.646398247, -37
294.646398247, -45
294.646398247, -43
294.646398247, -47
294.646398247, -39
294.646398247, -42
294.646398247, -51
294.646398247, -40
294.646398247, -48
294.646398247, -47
294.646398247, -38
294.646398247, -43
294.646398247, -43
294.646398247, -41
294.646398247, -46
294.646398247, -37
294.646398247, -45
294.646398247, -42
294.646398247, -39
294.646398247, -48
294.646398247, -40
294.646398247, -40
294.646398247, -51
294.646398247, -39
294.646398247, -49
294.646398247, -43
294.646398247, -40
294.646398247, -55
294.646398247, -38
294.646398247, -44
294.646398247, -42
294.646398247, -41
294.646398247, -44
294.646398247, -43
294.646398247, -54
294.646398247, -41
294.646398247, -45
638.988654046, -53
638.988654046, -49
638.988654046, -44
638.988654046, -55
638.988654046, -49
638.988654046, -40
638.988654046, -48
638.988654046, -48
638.988654046, -41
638.988654046, -47
638.988654046, -47
638.988654046, -42
638.988654046, -50
638.988654046, -46
638.988654046, -40
638.988654046, -49
638.988654046, -46
638.988654046, -42
638.988654046, -42
638.988654046, -44
638.988654046, -45
638.988654046, -40
638.988654046, -51
638.988654046, -46
638.988654046, -42
638.988654046, -57
638.988654046, -59
638.988654046, -44
638.988654046, -53
638.988654046, -54
638.988654046, -46
638.988654046, -48
638.988654046, -48
638.988654046, -47
638.988654046, -48
638.988654046, -46
638.988654046, -42
638.988654046, -47
638.988654046, -51
638.988654046, -44
638.988654046, -50
638.988654046, -43
638.988654046, -47
638.988654046, -47
638.988654046, -48
638.988654046, -47
638.988654046, -45
638.988654046, -47
638.988654046, -46
638.988654046, -49
427.769213478, -43
427.769213478, -44
427.769213478, -40
427.769213478, -42
427.769213478, -47
427.769213478, -41
427.769213478, -41
427.769213478, -48
427.769213478, -42
427.769213478, -42
427.769213478, -50
427.769213478, -43
427.769213478, -42
427.769213478, -55
427.769213478, -38
427.769213478, -42
