560.869414392, -35
560.869414392, -34
560.869414392, -37
560.869414392, -34
560.869414392, -37
560.869414392, -35
560.869414392, -35
560.869414392, -41
560.869414392, -37
560.869414392, -38
560.869414392, -34
560.869414392, -36
560.869414392, -36
560.869414392, -36
560.869414392, -35
560.869414392, -36
560.869414392, -35
560.869414392, -39
560.869414392, -35
560.869414392, -35
560.869414392, -36
560.869414392, -36
560.869414392, -33
560.869414392, -31
560.869414392, -32
560.869414392, -33
560.869414392, -34
560.869414392, -34
560.869414392, -36
560.869414392, -35
560.869414392, -36
560.869414392, -34
560.869414392, -34
560.869414392, -36
560.869414392, -35
560.869414392, -39
560.869414392, -35
560.869414392, -38
560.869414392, -34
560.869414392, -37
560.869414392, -35
560.869414392, -37
560.869414392, -35
560.869414392, -35
560.869414392, -34
560.869414392, -36
560.869414392, -34
560.869414392, -32
560.869414392, -37
560.869414392, -36
571.834329155, -37
571.834329155, -38
571.834329155, -35
571.834329155, -37
571.834329155, -38
571.834329155, -35
571.834329155, -35
571.834329155, -37
571.834329155, -40
571.834329155, -41
571.834329155, -38
571.834329155, -42
571.834329155, -38
571.834329155, -37
571.834329155, -38
571.834329155, -36
571.834329155, -36
571.834329155, -41
571.834329155, -40
571.834329155, -39
571.834329155, -37
571.834329155, -37
571.834329155, -36
571.834329155, -38
571.834329155, -41
571.834329155, -37
571.834329155, -38
571.834329155, -39
571.834329155, -38
571.834329155, -39
571.834329155, -37
571.834329155, -38
571.834329155, -37
571.834329155, -37
571.834329155, -36
571.834329155, -35
571.834329155, -36
571.834329155, -39
571.834329155, -37
571.834329155, -38
571.834329155, -38
571.834329155, -39
571.834329155, -36
571.834329155, -39
571.834329155, -39
571.834329155, -38
571.834329155, -37
571.834329155, -37
571.834329155, -37
571.834329155, -38
564.229120128, -35
564.229120128, -37
564.229120128, -38
564.229120128, -39
564.229120128, -37
564.229120128, -39
564.229120128, -38
564.229120128, -37
564.229120128, -42
564.229120128, -39
564.229120128, -40
564.229120128, -38
564.229120128, -38
564.229120128, -39
564.229120128, -38
564.229120128, -37
564.229120128, -41
564.229120128, -40
564.229120128, -41
564.229120128, -37
564.229120128, -41
564.229120128, -41
564.229120128, -38
564.229120128, -38
564.229120128, -40
564.229120128, -39
564.229120128, -39
564.229120128, -40
564.229120128, -41
564.229120128, -39
564.229120128, -38
564.229120128, -40
564.229120128, -40
564.229120128, -42
564.229120128, -35
564.229120128, -40
564.229120128, -42
564.229120128, -40
564.229120128, -40
564.229120128, -41
564.229120128, -44
564.229120128, -41
564.229120128, -41
564.229120128, -39
564.229120128, -36
564.229120128, -40
564.229120128, -39
564.229120128, -43
564.229120128, -39
564.229120128, -38
596.334218371, -40
596.334218371, -45
596.334218371, -45
596.334218371, -43
596.334218371, -45
596.334218371, -40
596.334218371, -41
596.334218371, -40
596.334218371, -45
596.334218371, -42
596.334218371, -41
596.334218371, -41
596.334218371, -40
596.334218371, -43
596.334218371, -48
596.334218371, -40
596.334218371, -42
596.334218371, -40
596.334218371, -43
596.334218371, -44
596.334218371, -39
596.334218371, -40
596.334218371, -41
596.334218371, -42
596.334218371, -42
596.334218371, -46
596.334218371, -47
596.334218371, -43
596.334218371, -43
596.334218371, -44
596.334218371, -42
596.334218371, -43
596.334218371, -38
596.334218371, -43
596.334218371, -47
596.334218371, -44
596.334218371, -44
596.334218371, -43
596.334218371, -40
596.334218371, -42
596.334218371, -41
596.334218371, -40
596.334218371, -41
596.334218371, -41
596.334218371, -40
596.334218371, -41
596.334218371, -42
596.334218371, -39
596.334218371, -40
596.334218371, -40
