123.889063278, -51
123.889063278, -47
123.889063278, -50
123.889063278, -53
123.889063278, -50
123.889063278, -47
123.889063278, -47
123.889063278, -46
123.889063278, -49
123.889063278, -51
123.889063278, -43
123.889063278, -45
123.889063278, -50
123.889063278, -48
123.889063278, -51
123.889063278, -47
123.889063278, -47
123.889063278, -48
123.889063278, -53
123.889063278, -54
123.889063278, -60
123.889063278, -45
123.889063278, -44
123.889063278, -47
123.889063278, -50
123.889063278, -48
123.889063278, -47
123.889063278, -46
123.889063278, -50
123.889063278, -44
123.889063278, -49
123.889063278, -45
123.889063278, -47
123.889063278, -48
123.889063278, -49
123.889063278, -50
123.889063278, -49
123.889063278, -49
123.889063278, -49
123.889063278, -48
123.889063278, -44
123.889063278, -50
123.889063278, -46
123.889063278, -44
123.889063278, -46
123.889063278, -46
123.889063278, -44
123.889063278, -43
123.889063278, -49
123.889063278, -45
165.283090484, -41
165.283090484, -44
165.283090484, -44
165.283090484, -42
165.283090484, -43
165.283090484, -41
165.283090484, -40
165.283090484, -41
165.283090484, -43
165.283090484, -39
165.283090484, -42
165.283090484, -41
165.283090484, -40
165.283090484, -39
165.283090484, -41
165.283090484, -47
165.283090484, -45
165.283090484, -47
165.283090484, -47
165.283090484, -41
165.283090484, -44
165.283090484, -44
165.283090484, -43
165.283090484, -45
165.283090484, -48
165.283090484, -43
165.283090484, -43
165.283090484, -44
165.283090484, -47
165.283090484, -45
165.283090484, -43
165.283090484, -47
165.283090484, -47
165.283090484, -41
165.283090484, -42
165.283090484, -40
165.283090484, -43
165.283090484, -40
165.283090484, -41
165.283090484, -43
165.283090484, -41
165.283090484, -41
165.283090484, -40
165.283090484, -41
165.283090484, -40
165.283090484, -40
165.283090484, -41
165.283090484, -43
165.283090484, -46
165.283090484, -44
139.923193217, -62
139.923193217, -61
139.923193217, -60
139.923193217, -58
139.923193217, -58
139.923193217, -62
139.923193217, -55
139.923193217, -56
139.923193217, -53
139.923193217, -56
139.923193217, -59
139.923193217, -57
139.923193217, -55
139.923193217, -54
139.923193217, -53
139.923193217, -51
139.923193217, -49
139.923193217, -59
139.923193217, -50
139.923193217, -51
139.923193217, -50
139.923193217, -49
139.923193217, -49
139.923193217, -51
139.923193217, -49
139.923193217, -47
139.923193217, -50
139.923193217, -50
139.923193217, -50
139.923193217, -49
139.923193217, -49
139.923193217, -52
139.923193217, -48
139.923193217, -49
139.923193217, -50
139.923193217, -50
139.923193217, -47
139.923193217, -50
139.923193217, -48
139.923193217, -47
139.923193217, -50
139.923193217, -51
139.923193217, -49
139.923193217, -47
139.923193217, -49
139.923193217, -51
139.923193217, -49
139.923193217, -50
139.923193217, -49
139.923193217, -48
235.559971133, -45
235.559971133, -40
235.559971133, -41
235.559971133, -41
235.559971133, -40
235.559971133, -41
235.559971133, -42
235.559971133, -42
235.559971133, -45
235.559971133, -41
235.559971133, -39
235.559971133, -40
235.559971133, -39
235.559971133, -43
235.559971133, -40
235.559971133, -42
235.559971133, -40
235.559971133, -41
235.559971133, -42
235.559971133, -42
235.559971133, -42
235.559971133, -41
235.559971133, -43
235.559971133, -44
235.559971133, -45
235.559971133, -45
235.559971133, -46
235.559971133, -44
235.559971133, -42
235.559971133, -41
235.559971133, -41
235.559971133, -40
235.559971133, -41
235.559971133, -42
235.559971133, -42
235.559971133, -41
235.559971133, -42
235.559971133, -40
235.559971133, -41
235.559971133, -40
235.559971133, -40
235.559971133, -42
235.559971133, -43
235.559971133, -42
235.559971133, -41
235.559971133, -41
235.559971133, -42
235.559971133, -43
235.559971133, -42
235.559971133, -42
